序号	传输方向	时间戳	ID	帧格式	帧类型	长度	数据	
283104	接收	 15:01:49.323.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0F 
283105	接收	 15:01:49.323.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283106	接收	 15:01:49.323.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283107	接收	 15:01:49.323.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283108	接收	 15:01:49.323.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283109	接收	 15:01:49.323.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283110	接收	 15:01:49.323.0	0x0000076c	数据帧	标准帧	8	C1 B2 FB E4 7F FF 7F 0E 
283111	接收	 15:01:49.323.0	0x0000076d	数据帧	标准帧	4	24 80 00 80 
283112	接收	 15:01:49.323.0	0x0000076e	数据帧	标准帧	8	C1 A7 03 FF 7F FF 7F 00 
283113	接收	 15:01:49.323.0	0x0000076f	数据帧	标准帧	4	00 80 00 80 
283114	接收	 15:01:49.323.0	0x00000728	数据帧	标准帧	3	01 08 00 
283115	接收	 15:01:49.409.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283116	接收	 15:01:49.409.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283117	接收	 15:01:49.409.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283118	接收	 15:01:49.409.0	0x00000703	数据帧	标准帧	7	80 01 00 00 DC FE BC 
283119	接收	 15:01:49.409.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283120	接收	 15:01:49.409.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283121	接收	 15:01:49.409.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283122	接收	 15:01:49.409.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283123	接收	 15:01:49.409.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283124	接收	 15:01:49.409.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283125	接收	 15:01:49.409.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283126	接收	 15:01:49.409.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283127	接收	 15:01:49.409.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283128	接收	 15:01:49.409.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283129	接收	 15:01:49.409.0	0x00000738	数据帧	标准帧	6	01 14 00 02 03 00 
283130	接收	 15:01:49.409.0	0x00000739	数据帧	标准帧	8	33 71 01 AA 03 D4 2F 80 
283131	接收	 15:01:49.409.0	0x0000073a	数据帧	标准帧	8	3F 04 3C F0 FF 00 08 7F 
283132	接收	 15:01:49.409.0	0x0000073b	数据帧	标准帧	8	FC 08 B0 02 FD 03 7B 05 
283133	接收	 15:01:49.409.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0F 
283134	接收	 15:01:49.409.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283135	接收	 15:01:49.409.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283136	接收	 15:01:49.409.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283137	接收	 15:01:49.409.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283138	接收	 15:01:49.409.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283139	接收	 15:01:49.409.0	0x0000076c	数据帧	标准帧	8	C1 A6 FB BB 7F FF 7F 0F 
283140	接收	 15:01:49.409.0	0x0000076d	数据帧	标准帧	4	27 80 00 80 
283141	接收	 15:01:49.409.0	0x0000076e	数据帧	标准帧	8	C1 A5 03 FF 7F FF 7F 00 
283142	接收	 15:01:49.409.0	0x0000076f	数据帧	标准帧	4	01 80 00 80 
283143	接收	 15:01:49.409.0	0x00000728	数据帧	标准帧	3	01 08 00 
283144	接收	 15:01:49.517.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283145	接收	 15:01:49.517.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283146	接收	 15:01:49.517.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283147	接收	 15:01:49.517.0	0x00000703	数据帧	标准帧	7	80 01 0F 00 90 FF 1B 
283148	接收	 15:01:49.517.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283149	接收	 15:01:49.517.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283150	接收	 15:01:49.517.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283151	接收	 15:01:49.517.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283152	接收	 15:01:49.517.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283153	接收	 15:01:49.517.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283154	接收	 15:01:49.517.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283155	接收	 15:01:49.517.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283156	接收	 15:01:49.517.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283157	接收	 15:01:49.517.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283158	接收	 15:01:49.517.0	0x00000738	数据帧	标准帧	6	01 5E 00 02 03 00 
283159	接收	 15:01:49.517.0	0x00000739	数据帧	标准帧	8	33 6F 01 AA 03 C4 2F 84 
283160	接收	 15:01:49.517.0	0x0000073a	数据帧	标准帧	8	3F 04 3D F0 FF 00 08 7F 
283161	接收	 15:01:49.517.0	0x0000073b	数据帧	标准帧	8	5B 08 9B 02 FE 03 89 05 
283162	接收	 15:01:49.517.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0F 
283163	接收	 15:01:49.517.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283164	接收	 15:01:49.517.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283165	接收	 15:01:49.517.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283166	接收	 15:01:49.517.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283167	接收	 15:01:49.517.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283168	接收	 15:01:49.517.0	0x0000076c	数据帧	标准帧	8	C1 A1 FB B7 7F FF 7F 0D 
283169	接收	 15:01:49.517.0	0x0000076d	数据帧	标准帧	4	27 80 00 80 
283170	接收	 15:01:49.517.0	0x0000076e	数据帧	标准帧	8	C1 A3 03 FF 7F FF 7F 00 
283171	接收	 15:01:49.517.0	0x0000076f	数据帧	标准帧	4	02 80 00 80 
283172	接收	 15:01:49.517.0	0x00000728	数据帧	标准帧	3	01 08 00 
283173	接收	 15:01:49.584.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283174	接收	 15:01:49.584.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283175	接收	 15:01:49.584.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283176	接收	 15:01:49.584.0	0x00000703	数据帧	标准帧	7	80 01 2B 00 66 FF 5B 
283177	接收	 15:01:49.584.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283178	接收	 15:01:49.584.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283179	接收	 15:01:49.584.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283180	接收	 15:01:49.584.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283181	接收	 15:01:49.584.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283182	接收	 15:01:49.584.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283183	接收	 15:01:49.584.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283184	接收	 15:01:49.584.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283185	接收	 15:01:49.584.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283186	接收	 15:01:49.584.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283187	接收	 15:01:49.584.0	0x00000738	数据帧	标准帧	6	01 A8 00 02 03 00 
283188	接收	 15:01:49.584.0	0x00000739	数据帧	标准帧	8	33 6C 01 A9 03 C3 2F 84 
283189	接收	 15:01:49.584.0	0x0000073a	数据帧	标准帧	8	3F 04 3E F0 FF 00 08 7F 
283190	接收	 15:01:49.584.0	0x0000073b	数据帧	标准帧	8	D1 08 B2 02 FE 03 98 05 
283191	接收	 15:01:49.584.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0F 
283192	接收	 15:01:49.584.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283193	接收	 15:01:49.584.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283194	接收	 15:01:49.584.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283195	接收	 15:01:49.584.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283196	接收	 15:01:49.584.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283197	接收	 15:01:49.584.0	0x0000076c	数据帧	标准帧	8	C1 9A FB BC 7F FF 7F 0C 
283198	接收	 15:01:49.584.0	0x0000076d	数据帧	标准帧	4	28 80 00 80 
283199	接收	 15:01:49.584.0	0x0000076e	数据帧	标准帧	8	C1 A1 03 FF 7F FF 7F 00 
283200	接收	 15:01:49.584.0	0x0000076f	数据帧	标准帧	4	02 80 00 80 
283201	接收	 15:01:49.584.0	0x00000728	数据帧	标准帧	3	01 08 00 
283202	接收	 15:01:49.678.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283203	接收	 15:01:49.678.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283204	接收	 15:01:49.678.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283205	接收	 15:01:49.678.0	0x00000703	数据帧	标准帧	7	80 01 0D 00 9C FE 49 
283206	接收	 15:01:49.678.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283207	接收	 15:01:49.678.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283208	接收	 15:01:49.678.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283209	接收	 15:01:49.678.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283210	接收	 15:01:49.678.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283211	接收	 15:01:49.678.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283212	接收	 15:01:49.678.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283213	接收	 15:01:49.678.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283214	接收	 15:01:49.678.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283215	接收	 15:01:49.678.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283216	接收	 15:01:49.678.0	0x00000738	数据帧	标准帧	6	01 3D 00 02 03 00 
283217	接收	 15:01:49.678.0	0x00000739	数据帧	标准帧	8	33 66 01 A9 03 C5 2F 84 
283218	接收	 15:01:49.678.0	0x0000073a	数据帧	标准帧	8	3F 04 3F F0 FF 00 08 7F 
283219	接收	 15:01:49.678.0	0x0000073b	数据帧	标准帧	8	34 07 AC 02 01 00 B5 05 
283220	接收	 15:01:49.678.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0E 
283221	接收	 15:01:49.678.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283222	接收	 15:01:49.678.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283223	接收	 15:01:49.678.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283224	接收	 15:01:49.678.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283225	接收	 15:01:49.679.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283226	接收	 15:01:49.679.0	0x0000076c	数据帧	标准帧	8	C1 97 FB C9 7F FF 7F 0C 
283227	接收	 15:01:49.679.0	0x0000076d	数据帧	标准帧	4	28 80 00 80 
283228	接收	 15:01:49.679.0	0x0000076e	数据帧	标准帧	8	C1 9F 03 FF 7F FF 7F 00 
283229	接收	 15:01:49.679.0	0x0000076f	数据帧	标准帧	4	03 80 00 80 
283230	接收	 15:01:49.679.0	0x00000728	数据帧	标准帧	3	01 08 00 
283231	接收	 15:01:49.774.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283232	接收	 15:01:49.774.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283233	接收	 15:01:49.774.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283234	接收	 15:01:49.774.0	0x00000703	数据帧	标准帧	7	80 01 06 00 E3 FF 8E 
283235	接收	 15:01:49.774.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283236	接收	 15:01:49.774.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283237	接收	 15:01:49.774.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283238	接收	 15:01:49.774.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283239	接收	 15:01:49.774.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283240	接收	 15:01:49.774.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283241	接收	 15:01:49.774.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283242	接收	 15:01:49.774.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283243	接收	 15:01:49.774.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283244	接收	 15:01:49.774.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283245	接收	 15:01:49.774.0	0x00000738	数据帧	标准帧	6	01 87 00 02 03 00 
283246	接收	 15:01:49.774.0	0x00000739	数据帧	标准帧	8	33 64 01 A8 03 C5 2F 84 
283247	接收	 15:01:49.774.0	0x0000073a	数据帧	标准帧	8	3F 04 40 F0 FF 00 08 7F 
283248	接收	 15:01:49.774.0	0x0000073b	数据帧	标准帧	8	90 0E A3 02 02 00 CD 05 
283249	接收	 15:01:49.774.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0F 
283250	接收	 15:01:49.774.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283251	接收	 15:01:49.774.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283252	接收	 15:01:49.774.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283253	接收	 15:01:49.774.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283254	接收	 15:01:49.774.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283255	接收	 15:01:49.774.0	0x0000076c	数据帧	标准帧	8	C1 99 FB F8 7F FF 7F 0E 
283256	接收	 15:01:49.774.0	0x0000076d	数据帧	标准帧	4	26 80 00 80 
283257	接收	 15:01:49.774.0	0x0000076e	数据帧	标准帧	8	C1 9D 03 FF 7F FF 7F 00 
283258	接收	 15:01:49.774.0	0x0000076f	数据帧	标准帧	4	03 80 00 80 
283259	接收	 15:01:49.774.0	0x00000728	数据帧	标准帧	3	01 08 00 
283260	接收	 15:01:49.861.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283261	接收	 15:01:49.861.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283262	接收	 15:01:49.861.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283263	接收	 15:01:49.861.0	0x00000703	数据帧	标准帧	7	80 01 14 00 E6 FD A8 
283264	接收	 15:01:49.861.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283265	接收	 15:01:49.861.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283266	接收	 15:01:49.861.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283267	接收	 15:01:49.861.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283268	接收	 15:01:49.861.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283269	接收	 15:01:49.861.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283270	接收	 15:01:49.861.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283271	接收	 15:01:49.861.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283272	接收	 15:01:49.861.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283273	接收	 15:01:49.861.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283274	接收	 15:01:49.861.0	0x00000738	数据帧	标准帧	6	01 D2 00 02 03 00 
283275	接收	 15:01:49.861.0	0x00000739	数据帧	标准帧	8	33 61 01 A8 03 C7 2F 84 
283276	接收	 15:01:49.861.0	0x0000073a	数据帧	标准帧	8	3F 04 41 F0 FF 00 08 7F 
283277	接收	 15:01:49.861.0	0x0000073b	数据帧	标准帧	8	62 0D 86 02 04 00 E2 05 
283278	接收	 15:01:49.861.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 10 
283279	接收	 15:01:49.861.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283280	接收	 15:01:49.861.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283281	接收	 15:01:49.861.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283282	接收	 15:01:49.861.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283283	接收	 15:01:49.861.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283284	接收	 15:01:49.861.0	0x0000076c	数据帧	标准帧	8	C1 98 FB FF 7F FF 7F 0E 
283285	接收	 15:01:49.861.0	0x0000076d	数据帧	标准帧	4	26 80 00 80 
283286	接收	 15:01:49.861.0	0x0000076e	数据帧	标准帧	8	C1 9A 03 FF 7F FF 7F 00 
283287	接收	 15:01:49.861.0	0x0000076f	数据帧	标准帧	4	04 80 00 80 
283288	接收	 15:01:49.861.0	0x00000728	数据帧	标准帧	3	01 08 00 
283289	接收	 15:01:49.944.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283290	接收	 15:01:49.944.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283291	接收	 15:01:49.944.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283292	接收	 15:01:49.944.0	0x00000703	数据帧	标准帧	7	80 01 19 00 C1 FF AA 
283293	接收	 15:01:49.944.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283294	接收	 15:01:49.944.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283295	接收	 15:01:49.944.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283296	接收	 15:01:49.944.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283297	接收	 15:01:49.944.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283298	接收	 15:01:49.944.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283299	接收	 15:01:49.944.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283300	接收	 15:01:49.944.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283301	接收	 15:01:49.944.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283302	接收	 15:01:49.944.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283303	接收	 15:01:49.944.0	0x00000738	数据帧	标准帧	6	01 1C 00 02 03 00 
283304	接收	 15:01:49.944.0	0x00000739	数据帧	标准帧	8	33 5E 01 A7 03 CA 2F 84 
283305	接收	 15:01:49.944.0	0x0000073a	数据帧	标准帧	8	3F 04 42 F0 FF 00 08 7F 
283306	接收	 15:01:49.944.0	0x0000073b	数据帧	标准帧	8	B4 0B A5 02 07 00 F4 05 
283307	接收	 15:01:49.944.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 10 
283308	接收	 15:01:49.944.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283309	接收	 15:01:49.944.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283310	接收	 15:01:49.944.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283311	接收	 15:01:49.944.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283312	接收	 15:01:49.944.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283313	接收	 15:01:49.944.0	0x0000076c	数据帧	标准帧	8	C1 94 FB FF 7F FF 7F 0E 
283314	接收	 15:01:49.944.0	0x0000076d	数据帧	标准帧	4	27 80 00 80 
283315	接收	 15:01:49.944.0	0x0000076e	数据帧	标准帧	8	C1 99 03 FF 7F FF 7F 00 
283316	接收	 15:01:49.945.0	0x0000076f	数据帧	标准帧	4	05 80 00 80 
283317	接收	 15:01:49.945.0	0x00000728	数据帧	标准帧	3	01 08 00 
283318	接收	 15:01:50.049.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283319	接收	 15:01:50.049.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283320	接收	 15:01:50.049.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283321	接收	 15:01:50.049.0	0x00000703	数据帧	标准帧	7	80 00 EC 00 8B 00 2B 
283322	接收	 15:01:50.049.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283323	接收	 15:01:50.049.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283324	接收	 15:01:50.049.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283325	接收	 15:01:50.049.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283326	接收	 15:01:50.049.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283327	接收	 15:01:50.049.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283328	接收	 15:01:50.049.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283329	接收	 15:01:50.049.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283330	接收	 15:01:50.049.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283331	接收	 15:01:50.049.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283332	接收	 15:01:50.049.0	0x00000738	数据帧	标准帧	6	01 66 00 02 03 00 
283333	接收	 15:01:50.049.0	0x00000739	数据帧	标准帧	8	33 5E 01 A6 03 CA 2F 84 
283334	接收	 15:01:50.049.0	0x0000073a	数据帧	标准帧	8	3F 04 43 F0 FF 00 08 7F 
283335	接收	 15:01:50.049.0	0x0000073b	数据帧	标准帧	8	50 0B 8C 02 07 00 07 06 
283336	接收	 15:01:50.049.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0F 
283337	接收	 15:01:50.049.0	0x00000767	数据帧	标准帧	4	FF 7F 00 80 
283338	接收	 15:01:50.049.0	0x00000768	数据帧	标准帧	8	C2 00 00 FF 7F FF 7F 00 
283339	接收	 15:01:50.049.0	0x00000769	数据帧	标准帧	4	FF 7F 00 80 
283340	接收	 15:01:50.049.0	0x0000076a	数据帧	标准帧	8	FF 7F 00 00 00 00 00 00 
283341	接收	 15:01:50.049.0	0x0000076b	数据帧	标准帧	8	02 00 00 00 00 00 00 00 
283342	接收	 15:01:50.049.0	0x0000076c	数据帧	标准帧	8	C1 93 FB FF 7F FF 7F 0F 
283343	接收	 15:01:50.049.0	0x0000076d	数据帧	标准帧	4	26 80 00 80 
283344	接收	 15:01:50.049.0	0x0000076e	数据帧	标准帧	8	C1 98 03 FF 7F FF 7F 00 
283345	接收	 15:01:50.049.0	0x0000076f	数据帧	标准帧	4	05 80 00 80 
283346	接收	 15:01:50.049.0	0x00000728	数据帧	标准帧	3	01 08 00 
283347	接收	 15:01:50.106.0	0x00000700	数据帧	标准帧	8	00 20 00 40 41 00 00 00 
283348	接收	 15:01:50.106.0	0x00000760	数据帧	标准帧	8	00 06 00 00 00 00 00 00 
283349	接收	 15:01:50.106.0	0x00000727	数据帧	标准帧	8	FE 00 FE 00 FE 00 FE 00 
283350	接收	 15:01:50.106.0	0x00000703	数据帧	标准帧	7	80 01 43 FF BF FE 7A 
283351	接收	 15:01:50.106.0	0x00000400	数据帧	标准帧	8	28 05 9B 02 00 00 00 00 
283352	接收	 15:01:50.106.0	0x00000401	数据帧	标准帧	8	01 05 05 7A 16 05 00 00 
283353	接收	 15:01:50.106.0	0x00000402	数据帧	标准帧	8	0F 00 0F 00 06 10 04 03 
283354	接收	 15:01:50.106.0	0x00000403	数据帧	标准帧	8	4F 00 FF 03 00 00 00 00 
283355	接收	 15:01:50.106.0	0x00000410	数据帧	标准帧	8	4C 23 04 00 00 00 00 00 
283356	接收	 15:01:50.106.0	0x00000411	数据帧	标准帧	8	00 8C 34 5D 00 00 00 00 
283357	接收	 15:01:50.106.0	0x00000412	数据帧	标准帧	8	02 0A 02 06 05 03 00 00 
283358	接收	 15:01:50.106.0	0x00000669	数据帧	标准帧	8	00 00 00 00 00 20 00 00 
283359	接收	 15:01:50.106.0	0x00000650	数据帧	标准帧	8	C0 40 00 00 42 58 00 00 
283360	接收	 15:01:50.106.0	0x00000737	数据帧	标准帧	8	00 80 00 08 FF 7F FF 7F 
283361	接收	 15:01:50.106.0	0x00000738	数据帧	标准帧	6	01 FB 00 02 03 00 
283362	接收	 15:01:50.106.0	0x00000739	数据帧	标准帧	8	33 4D 01 A8 03 C9 2F 84 
283363	接收	 15:01:50.106.0	0x0000073a	数据帧	标准帧	8	3F 04 44 F0 FF 00 08 7F 
283364	接收	 15:01:50.106.0	0x0000073b	数据帧	标准帧	8	66 09 80 02 08 00 2C 06 
283365	接收	 15:01:50.106.0	0x00000766	数据帧	标准帧	8	C0 00 00 FF 7F FF 7F 0F 
